_fid,abschluss,adresse_ort,adresse_strasse_hausnr,ansprechp_klasse_1,ansprechp_klasse_5,ansprechp_buero,schueler_gesamt,anzahl_schueler_gesamt,auszeichnung,bezirk,bilingual,einzugsgebiet,fax,ferienbetreuung_anteil,foerderart,fremdsprache,fremdsprache_mit_klasse,ganztagsform,is_rebbz,kantine_vorh,kapitelbezeichnung,kernunterricht,kernzeitbetreuung,kiosk_vorh,lgv_standortk_erwachsenenbildung,mittagspause,name_schulleiter,name_stellv_schulleiter,name_oberstufenkoordinator,name_verwaltungsleitung,nutzung_kantine_anteil,oberstufenprofil,offenetuer,rebbz_homepage,rechtsform,schueleranzahl_schuljahr,schuelerzeitung,schul_email,schul_homepage,schul_icon,schulnummer,schul_telefonnr,schulaufsicht,schulart,schulinspektion_link,schulische_ausrichtung,schulname,schulpartnerschaft,schulportrait,schultyp,schulwahl_wohnort,schwerpunktschule,sozialindex,sprachzertifikat,stadtteil,standort_id,standortkl1,standortkl5,standortoberstufe,vegetarisch,wahlmoeglichkeit_essen,zuegigkeit_kl_1,zuegigkeit_kl_5,zustaendiges_rebbz,the_geom,coordinate_reference_system,traegerschaft,latitude,longitude,school_type,traeger_typ,data_source,data_retrieved
DE.HH.UP_STAATLICHE_SCHULEN_979465,,22453 Hamburg,Brödermannsweg 2,"Carl-Götze-Schule, SL",,Birgit Gribner,468.0,468 an 1 Standort,,Hamburg-Nord,,,+49 40 428 88-4222,54.39 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  95%|Klassenstufe 2  95%|Klassenstufe 3  78%|Klassenstufe 4  89%,,No,,Barbara Blunck,,,,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,carl-goetze-schule@bsfb.hamburg.de,https://carlgoetzeschule.de,,5463-0,+49 40 428 88-4210,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Carl-Götze-Schule,,,Hauptstandort,,,Stufe 5,,Groß Borstel,530,,,,,,5,,ReBBZ Nord,POINT (9.977926 53.606962),EPSG:4326,Staatlich,53.60696187164779,9.977926317787952,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979466,,22415 Hamburg,Eberhofweg 63,Gisa Rolfs,,Dania Pohlmann,380.0,380 an 1 Standort,,Hamburg-Nord,,,+49 40 428 96 59-22,40.19 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  93%|Klassenstufe 2  80%|Klassenstufe 3  86%|Klassenstufe 4  80%,,No,,Gisa Rolfs,Annica Wiese,,,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,astridlindgrengrundschule@bsfb.hamburg.de,https://astrid-lindgren-grundschule.hamburg.de/,,5464-0,+49 40 428 96 59-0,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Astrid Lindgren Grundschule,,,Hauptstandort,,,Stufe 3,,Langenhorn,531,,,,,,4,,ReBBZ Nord,POINT (10.013936 53.650780),EPSG:4326,Staatlich,53.650779678167126,10.013935645377174,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979467,,22415 Hamburg,Krohnstieg 107,Thorsten Wichmann,,,317.0,317 an 1 Standort,,Hamburg-Nord,,,+40 40 428 96 62-22,31.52 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  83%|Klassenstufe 2  89%|Klassenstufe 3  81%|Klassenstufe 4  87%,,No,,Thorsten Wichmann,Sylke Struck,,,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,schule-krohnstieg@bsfb.hamburg.de,https://krohnstieg.de,,5469-0,+49 40 428 96 62-0,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Schule Krohnstieg,,,Hauptstandort,,,Stufe 3,,Langenhorn,533,,,,,,3,,ReBBZ Nord,POINT (10.000296 53.647910),EPSG:4326,Staatlich,53.64791011227018,10.000296123321121,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979468,,22419 Hamburg,Neubergerweg 2,Schulleiter / Sekretariat,,Ariane Hennies,473.0,473 an 1 Standort,,Hamburg-Nord,,,+49 40 428 96 63-22,37.56 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  73%|Klassenstufe 2  58%|Klassenstufe 3  59%|Klassenstufe 4  47%,,No,,Dirk Hoffmann,Christian Hendess,,,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,schule-neubergerweg@bsfb.hamburg.de,https://schule-neubergerweg.hamburg.de/,,5472-0,+49 40 428 96 63-0,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Schule Neubergerweg,,,Hauptstandort,,True,Stufe 3,,Langenhorn,526,,,,,,5,,ReBBZ Nord,POINT (10.002716 53.667647),EPSG:4326,Staatlich,53.667647343234954,10.002716088592683,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979469,,22339 Hamburg,Ohkampring 13,Karin Büldt,,Karin Büldt,416.0,416 an 1 Standort,,Hamburg-Nord,,,+49 40 428 96 64-22,43.65 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  88%|Klassenstufe 2  82%|Klassenstufe 3  86%|Klassenstufe 4  78%,,No,,Kerstin Eberhardt,Timo Amtsfeld,,,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,schule-ohkamp@bsfb.hamburg.de,http://www.ohkampschule.de,,5473-0,+49 40 428 96 64-0,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Schule Ohkamp,,,Hauptstandort,,,Stufe 4,,Fuhlsbüttel,517,,,,,,4-5,,ReBBZ Nord,POINT (10.022015 53.637012),EPSG:4326,Staatlich,53.63701193296755,10.022014991076102,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979470,,22417 Hamburg,Stockflethweg 160,Sarah Rosorius,,Andrea Porepp,425.0,425 an 1 Standort,,Hamburg-Nord,,,+49 40 428 96 55-22,49.16 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  95%|Klassenstufe 2  97%|Klassenstufe 3  95%|Klassenstufe 4  97%,,No,,Susanna Eckhoff,Hannah Kropp,,Claudia Wolf,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,schule-stockflethweg@bsfb.hamburg.de,https://schule-stockflethweg.de,,5476-0,+49 40 428 96 55-0,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Schule Stockflethweg,,,Hauptstandort,,,Stufe 4,,Langenhorn,499,,,,,,5,,ReBBZ Nord,POINT (10.018651 53.679414),EPSG:4326,Staatlich,53.6794140688295,10.018650582153542,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979471,,22335 Hamburg,Ratsmühlendamm 39,Peter Schroth,,Swantje Stephan,384.0,384 an 1 Standort,,Hamburg-Nord,,,+49 40 428 88-0122,60.06 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  99%|Klassenstufe 2  97%|Klassenstufe 3  97%|Klassenstufe 4  98%,,No,,Martina Weckmann,Andrea Wiewelhofe,,,,,,http://rebbz-nord.hamburg.de/,staatlich,2024.0,,schule-ratsmuehlendamm@bsfb.hamburg.de,https://schule-ratsmuehlendamm.hamburg.de,,5480-0,+49 40 428 88-010,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-hamburg-nord,,Schule Ratsmühlendamm,,,Hauptstandort,,,Stufe 4,,Fuhlsbüttel,501,,,,,,4,,ReBBZ Nord,POINT (10.020953 53.626234),EPSG:4326,Staatlich,53.62623431978417,10.020953131185976,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979472,,22335 Hamburg,Eschenweg 1,Ritva Nadolny,,Maren von Malottki,,0 an 1 Standort,,Hamburg-Nord,,,,51.20 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,,,No,,Ritva Nadolny,Anneke Butt,,,,,,http://rebbz-nord.hamburg.de/,staatlich,,,grundschule-eschenweg@bsfb.hamburg.de,https://grundschule-eschenweg.hamburg.de,,5482-0,+49 40 428 86 16-0,Katrin Pinnau,Grundschule|vorschulische Sprachförderung|Vorschulklasse,,,Grundschule Eschenweg,,,Hauptstandort,,,Stufe 4,,Fuhlsbüttel,1130,,,,,,3,,ReBBZ Nord,POINT (10.016303 53.625914),EPSG:4326,Staatlich,53.62591433577282,10.0163032276961,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979473,,21149 Hamburg,Scheideholzweg 44,Sébastien Henry,,Sevgi Calikoglu,,0 an 1 Standort,,Harburg,,,+49 40 4279-71697,,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,,,No,,Sébastien Henry,Inga Reinert,,,,,,http://rebbz-suederelbe.hamburg.de/,staatlich,,,grundschule-alte-weiden@bsfb.hamburg.de,https://grundschule-alte-weiden.de,,5484-0,+49 40 428 9691-14,Stefan Grübel,Grundschule|Vorschulklasse,,,Grundschule Alte Weiden,,,Hauptstandort,,,Stufe 3,,Neugraben-Fischbek,1142,,,,,,3,,ReBBZ Süderelbe,POINT (9.845196 53.471503),EPSG:4326,Staatlich,53.47150344749477,9.845196493992852,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979474,,22149 Hamburg,Brunskamp 17,Tatjana Svugr,,Monika Fijolek,265.0,265 an 1 Standort,,Wandsbek,,,+49 40 428 93 69-22,52.40 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  75%|Klassenstufe 2  90%|Klassenstufe 3  88%|Klassenstufe 4  80%,,No,,Tatjana Svugr,Olaf Literski,,Marta Baranowski,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-am-sooren@bsfb.hamburg.de,https://schule-am-sooren.hamburg.de,,5502-0,+49 40 428 93 69-0,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Am Sooren,,,Hauptstandort,,,Stufe 2,,Rahlstedt,503,,,,,,3,,ReBBZ Wandsbek-Nord,POINT (10.181089 53.592679),EPSG:4326,Staatlich,53.59267925417236,10.181088867608162,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979475,,22147 Hamburg,Bekassinenau 32,Andra Sorgatz,,Bärbel Schultz,449.0,449 an 1 Standort,,Wandsbek,,,+49 40 428 76 26 22,51.19 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  77%|Klassenstufe 2  87%|Klassenstufe 3  76%|Klassenstufe 4  76%,,No,,Jan Drittner,Julie-Marie Ruth,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-bekassinenau@bsfb.hamburg.de,https://bekassinenau.hamburg.de,,5503-0,+49 40 428 76 26 0,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Bekassinenau,,,Hauptstandort,,,Stufe 4,,Rahlstedt,504,,,,,,4,,ReBBZ Wandsbek-Nord,POINT (10.136667 53.612364),EPSG:4326,Staatlich,53.61236404047292,10.136666701054942,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979476,,22149 Hamburg,Brockdorffstraße 64,Martin Bruch,,,495.0,495 an 1 Standort,,Wandsbek,,,+49 40 427968420,51.45 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  84%|Klassenstufe 2  86%|Klassenstufe 3  87%|Klassenstufe 4  75%,,No,,Martin Bruch,Tatjana Teichmann,,Kerstin Eckartsberg,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-brockdorffstrasse@bsfb.hamburg.de,https://schule-brockdorffstrasse.hamburg.de,,5504-0,+49 40 428 93 71-40,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Brockdorffstraße,,,Hauptstandort,,True,Stufe 4,,Rahlstedt,505,,,,,,4,,ReBBZ Wandsbek-Nord,POINT (10.163637 53.595969),EPSG:4326,Staatlich,53.59596946535029,10.163637189432386,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979477,,22045 Hamburg,Charlottenburger Straße 84,Christine Ibaid,,Britta Müller,325.0,325 an 1 Standort,,Wandsbek,,,+49 40 428 88 44 82,35.54 %,,Englisch,Englisch ab Klasse  1,GTS voll gebunden,True,,Grundschulen,,Klassenstufe 1  67%|Klassenstufe 2  50%|Klassenstufe 3  49%|Klassenstufe 4  45%,,No,,Christine Ibaid,,,,,,,http://rebbz-wandsbek-sued.hamburg.de/,staatlich,2024.0,,schule-charlottenburger-strasse@bsfb.hamburg.de,https://charlo.hamburg.de,,5505-0,+49 40 428 88 44 70,Stephan Krösser,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Charlottenburger Straße,,,Hauptstandort,,,Stufe 1,,Jenfeld,507,,,,,,4,,ReBBZ Wandsbek-Süd,POINT (10.141768 53.586841),EPSG:4326,Staatlich,53.586840520212725,10.141767763820342,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979478,,22143 Hamburg,Großlohering 11,Andreas Kemper,,Korina Kowalow,236.0,236 an 1 Standort,,Wandsbek,,,+49 40 428 93 72-22,70.05 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  98%|Klassenstufe 2  100%|Klassenstufe 3  100%|Klassenstufe 4  96%,,No,,Andreas Christian Kemper,Andreas Quehl,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,grundschule-grosslohering@bsfb.hamburg.de,https://schule-grosslohering.hamburg.de,,5506-0,+49 40 428 93 72-0,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Grundschule Großlohering,,,Hauptstandort,,,Stufe 1,,Rahlstedt,515,,,,,,2,,ReBBZ Wandsbek-Nord,POINT (10.178152 53.600628),EPSG:4326,Staatlich,53.600627593005164,10.178152128512577,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979479,,22147 Hamburg,Hermann-Balk-Straße 49,Eckart Ortmann,,Marion Kalnischkies,367.0,367 an 1 Standort,,Wandsbek,,,+49 40 428 86-8222,45.87 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  91%|Klassenstufe 2  93%|Klassenstufe 3  93%|Klassenstufe 4  80%,,No,,Heimke Schümann-Bloens,Uta Hansen,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-kamminer-strasse@bsfb.hamburg.de,https://kamminer-str.hamburg.de,,5507-0,+49 40 428 86-820,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Kamminer Straße,,,Hauptstandort,,True,Stufe 3,,Rahlstedt,508,,,,,,3,,ReBBZ Wandsbek-Nord,POINT (10.143715 53.619227),EPSG:4326,Staatlich,53.61922742542913,10.143715071008286,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979480,,22143 Hamburg,Rahlstedter Straße 190,Jan Lechel,,Britta Dümmel,504.0,504 an 1 Standort,,Wandsbek,,,+49 40 428 8647-22,43.25 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  79%|Klassenstufe 2  84%|Klassenstufe 3  89%|Klassenstufe 4  87%,,No,,Jan Lechel,Magdalena Schommer,,Manuela Cobelas,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,grundschule-neurahlstedt@bsfb.hamburg.de,https://grundschule-neurahlstedt.de,,5508-0,+49 40 428 8647-0,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Grundschule Neurahlstedt,,,Hauptstandort,,,Stufe 3,,Rahlstedt,509,,,,,,5,,ReBBZ Wandsbek-Nord,POINT (10.166118 53.604853),EPSG:4326,Staatlich,53.604853478113505,10.166118241952862,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979481,,22149 Hamburg,Potsdamer Straße 6,Conny Möckel,,,237.0,237 an 1 Standort,,Wandsbek,,,+49 40 428 93 73-28,57.50 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  89%|Klassenstufe 2  93%|Klassenstufe 3  89%|Klassenstufe 4  84%,,No,,Benjamin Miller,Alina Butenschön,,,,,,http://rebbz-wandsbek-sued.hamburg.de/,staatlich,2024.0,,Schule-Potsdamer-Strasse@bsfb.hamburg.de,https://schule-potsdamer-strasse.de/,,5510-0,+49 40 428 93 73-30,Stephan Krösser,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Potsdamer Straße,,,Hauptstandort,,,Stufe 1,,Rahlstedt,511,,,,,,4,,ReBBZ Wandsbek-Süd,POINT (10.150727 53.584085),EPSG:4326,Staatlich,53.5840849261706,10.150727092877624,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979482,,22045 Hamburg,Rahlaukamp 1a,Kathrin Piatek,,Nahid Yari,267.0,267 an 1 Standort,,Wandsbek,,,+49 40 4279 699 69,46.22 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  91%|Klassenstufe 2  94%|Klassenstufe 3  95%|Klassenstufe 4  93%,,No,,Kathrin Piatek,Sarah Weize,,,,,,http://rebbz-wandsbek-sued.hamburg.de/,staatlich,2024.0,,grundschule-tonndorf@bsfb.hamburg.de,https://grundschule-tonndorf.hamburg.de/,,5514-0,+49 40 428 93 11-0,Stephan Krösser,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Grundschule Tonndorf,,,Hauptstandort,,,Stufe 3,,Tonndorf,516,,,,,,2,,ReBBZ Wandsbek-Süd,POINT (10.129418 53.586562),EPSG:4326,Staatlich,53.586562226489974,10.129417659498273,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979484,,22395 Hamburg,Alsterredder 28,Christina Kretschmer,,,531.0,531 an 1 Standort,,Wandsbek,,,+49 40 428 96 51-22,52.71 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  90%|Klassenstufe 2  91%|Klassenstufe 3  90%|Klassenstufe 4  93%,,No,,Christina Kretschmer,Leonie Schröder,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-alsterredder@bsfb.hamburg.de,https://schule-alsterredder.hamburg.de,,5520-0,+49 40 428 96 51-12,Kirsten Fuhrmann,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Alsterredder,,,Hauptstandort,,,Stufe 6,,Sasel,538,,,,,,4,,ReBBZ Wandsbek-Nord,POINT (10.099410 53.658502),EPSG:4326,Staatlich,53.6585018580533,10.099409567375133,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979485,,22397 Hamburg,Kupferredder 12,Cornelia Litters/Jan Timmermann,,,231.0,231 an 1 Standort,,Wandsbek,,,+49 40 428 96 01-22,57.69 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  95%|Klassenstufe 2  98%|Klassenstufe 3  96%|Klassenstufe 4  84%,,No,,Cornelia Litters,Jan Timmermann,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-am-walde@bsfb.hamburg.de,https://schule-am-walde.hamburg,,5522-0,+49 40 428 96 01-0,Kirsten Fuhrmann,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule am Walde,,,Hauptstandort,,,Stufe 6,,Wohldorf-Ohlstedt,559,,,,,,3,,ReBBZ Wandsbek-Nord,POINT (10.136265 53.697583),EPSG:4326,Staatlich,53.69758321167676,10.136265455469294,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979486,,22397 Hamburg,Duvenstedter Markt 12,Andrea Goebeler,,Sabine Voigt,332.0,332 an 1 Standort,,Wandsbek,,,+49 40 42896 02-22,39.00 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  85%|Klassenstufe 2  80%|Klassenstufe 3  82%|Klassenstufe 4  74%,,No,,Gesa Hagner,Claudia Rump,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-duvenstedter-markt@bsfb.hamburg.de,https://schule-duvenstedter-markt.hamburg.de,,5523-0,+49 40 42896 02-0,Kirsten Fuhrmann,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Duvenstedter Markt,,,Hauptstandort,,,Stufe 5,,Duvenstedt,560,,,,,,4,,ReBBZ Wandsbek-Nord,POINT (10.108228 53.703320),EPSG:4326,Staatlich,53.70332011405141,10.108227716166287,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979487,,22359 Hamburg,Saseler Weg 30,Birgit Wittek,,Birgit-Christin Wittek,411.0,411 an 1 Standort,,Wandsbek,,,+49 40 428 96 03-22,51.72 %,,Englisch,Englisch ab Klasse  1,GTS teilweise gebunden,True,,Grundschulen,,Klassenstufe 1  100%|Klassenstufe 2  98%|Klassenstufe 3  96%|Klassenstufe 4  98%,,No,,Nicole Delker,Beate Knauer-Okkenga,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-an-den-teichwiesen@bsfb.hamburg.de,https://teichwiesenschule.de,,5525-0,+49 40 428 96 03-0,Karen Fröhlich,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule An den Teichwiesen,,,Hauptstandort,,,Stufe 6,,Volksdorf,562,,,,,,3,,ReBBZ Wandsbek-Nord,POINT (10.148510 53.649385),EPSG:4326,Staatlich,53.649384557375,10.148510183873643,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979488,,22395 Hamburg,Bergstedter Alte Landstraße 12,Judith Jürries,,Daniela Menzel,388.0,388 an 1 Standort,,Wandsbek,,,+49 40 428 93 59-22,35.34 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  75%|Klassenstufe 2  74%|Klassenstufe 3  76%|Klassenstufe 4  57%,,No,,Judith Jürries,Maren Alexander,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,Schule-Bergstedt@bsfb.hamburg.de,https://hh.shuttle.de/gs-bergstedt,,5526-0,+49 40 428 93 59-0,Kirsten Fuhrmann,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Bergstedt,,,Hauptstandort,,,Stufe 5,,Bergstedt,563,,,,,,4,,ReBBZ Wandsbek-Nord,POINT (10.132442 53.671965),EPSG:4326,Staatlich,53.67196505104304,10.132442447751526,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
DE.HH.UP_STAATLICHE_SCHULEN_979489,,22359 Hamburg,Volksdorfer Damm 74,Kai Burmeister,,Sylvia Christodoulou,309.0,309 an 1 Standort,,Wandsbek,,,+49 40 428 96 04-22,62.45 %,,Englisch,Englisch ab Klasse  1,offen,True,,Grundschulen,,Klassenstufe 1  92%|Klassenstufe 2  88%|Klassenstufe 3  72%|Klassenstufe 4  84%,,No,,Kai Burmeister,Ulrike Korn,,,,,,http://rebbz-wandsbek-nord.hamburg.de/,staatlich,2024.0,,schule-buckhorn@bsfb.hamburg.de,https://grundschule-buckhorn.de,,5529-0,+49 40 428 96 04-0,Kirsten Fuhrmann,Grundschule|vorschulische Sprachförderung|Vorschulklasse,https://www.hamburg.de/politik-und-verwaltung/behoerden/schulbehoerde/themen/schulaufsicht/inspektionsberichte/grundschulen-wandsbek,,Schule Buckhorn,,,Hauptstandort,,,Stufe 5,,Volksdorf,564,,,,,,3,,ReBBZ Wandsbek-Nord,POINT (10.148668 53.664646),EPSG:4326,Staatlich,53.66464631694672,10.14866784891364,Grundschule,Sonstige,Transparenzportal Hamburg,2026-04-08
