id,name,address,address2,zip,city,website,email,school_type,legal_status,provider,fax,phone,director,raw,location,update_timestamp,longitude,latitude
HE-5002,Brüder-Grimm-Schule,Luxemburgerallee 1-3,,60385,Frankfurt am Main,https://mo5002.schule.hessen.de,,Realschule,,,+49 69 212-35164,+49 69 212-35277,,"{""name"": ""Br\u00fcder-Grimm-Schule"", ""stra\u00dfe"": ""Luxemburgerallee 1-3"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60385"", ""fax"": ""+49 69 212-35164"", ""telefon"": ""+49 69 212-35277"", ""homepage"": ""https://mo5002.schule.hessen.de"", ""schultyp"": ""Realschule"", ""id"": ""5002"", ""latitude"": 50.1199, ""longitude"": 8.71195}",0101000020E61000003FC6DCB5846C21402C6519E2580F4940,2026-03-28 16:34:04.668451,8.71195,50.1199
HE-6256,Berufliche Schulen Berta Jourdan,Adlerflychtstraße 24,,60318,Frankfurt am Main,https://mo6256.schule.hessen.de,,Berufliche Schule,,,+49 69 212-40521,+49 69 212-35271,,"{""name"": ""Berufliche Schulen Berta Jourdan"", ""stra\u00dfe"": ""Adlerflychtstra\u00dfe 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60318"", ""fax"": ""+49 69 212-40521"", ""telefon"": ""+49 69 212-35271"", ""homepage"": ""https://mo6256.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6256"", ""latitude"": 50.1241, ""longitude"": 8.6832}",0101000020E61000002041F163CC5D214080B74082E20F4940,2026-03-28 16:39:45.659392,8.6832,50.1241
HE-4260,Freie Christliche Schule,Orber Straße 4,,60386,Frankfurt am Main,http://www.fcsf-online.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 42000311,+49 69 4200030,,"{""name"": ""Freie Christliche Schule"", ""stra\u00dfe"": ""Orber Stra\u00dfe 4"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60386"", ""fax"": ""+49 69 42000311"", ""telefon"": ""+49 69 4200030"", ""homepage"": ""http://www.fcsf-online.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""4260"", ""latitude"": 50.1263, ""longitude"": 8.76471}",0101000020E61000002BD9B111888721400EBE30992A104940,2026-03-28 16:34:50.675466,8.76471,50.1263
HE-4405,Toni-Sender-Oberstufe,Voltastraße 1a,,60486,Frankfurt am Main,https://mo4405.schule.hessen.de,,Gymnasiale Oberstufenschule,,,,+49 69 212-44355,,"{""name"": ""Toni-Sender-Oberstufe"", ""stra\u00dfe"": ""Voltastra\u00dfe 1a"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60486"", ""telefon"": ""+49 69 212-44355"", ""homepage"": ""https://mo4405.schule.hessen.de"", ""schultyp"": ""Gymnasiale Oberstufenschule"", ""id"": ""4405"", ""latitude"": 0.0, ""longitude"": 0.0}",0101000020E610000000000000000000000000000000000000,2026-03-28 16:39:17.843428,0,0
HE-3134,Friedrich-List-Schule,Heusingerstraße 14,,65934,Frankfurt am Main,https://friedrich-list-schule-frankfurt.de/,,Grundschule,,,+49 69 212 43773,+49 69 212 43995,,"{""name"": ""Friedrich-List-Schule"", ""stra\u00dfe"": ""Heusingerstra\u00dfe 14"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65934"", ""fax"": ""+49 69 212 43773"", ""telefon"": ""+49 69 212 43995"", ""homepage"": ""https://friedrich-list-schule-frankfurt.de/"", ""schultyp"": ""Grundschule"", ""id"": ""3134"", ""latitude"": 50.1073, ""longitude"": 8.58107}",0101000020E61000009A5FCD01822921402F6EA301BC0D4940,2026-03-28 16:38:03.105783,8.58107,50.1073
HE-5114,Leibnizschule,Gebeschusstraße 22-24,,65929,Frankfurt am Main,https://mo5114.schule.hessen.de,,Gymnasium (Mittelstufe),,,+49 69 212-45779,+49 69 212-45505,,"{""name"": ""Leibnizschule"", ""stra\u00dfe"": ""Gebeschusstra\u00dfe 22-24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-45779"", ""telefon"": ""+49 69 212-45505"", ""homepage"": ""https://mo5114.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittelstufe)"", ""id"": ""5114"", ""latitude"": 50.1051, ""longitude"": 8.54184}",0101000020E61000004C546F0D6C152140A167B3EA730D4940,2026-03-28 16:35:18.390768,8.54184,50.1051
HE-3667,Michael-Grzimek-Schule,An der Walkmühle 10,,60437,Frankfurt am Main,https://mo3667.schule.hessen.de,,Grundschule,,,+49 69 21245550,+49 69 21245544,,"{""name"": ""Michael-Grzimek-Schule"", ""stra\u00dfe"": ""An der Walkm\u00fchle 10"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60437"", ""fax"": ""+49 69 21245550"", ""telefon"": ""+49 69 21245544"", ""homepage"": ""https://mo3667.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3667"", ""latitude"": 50.2004, ""longitude"": 8.67141}",0101000020E61000002B6A300DC3572140280F0BB5A6194940,2026-03-28 16:36:58.59361,8.67141,50.2004
HE-3666,Schule am Erlenbach,Im Feldchen 26,,60437,Frankfurt am Main,https://mo3666.schule.hessen.de,,Grundschule,,,+49 69 212 45157,+49 69 212 44999,,"{""name"": ""Schule am Erlenbach"", ""stra\u00dfe"": ""Im Feldchen 26"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60437"", ""fax"": ""+49 69 212 45157"", ""telefon"": ""+49 69 212 44999"", ""homepage"": ""https://mo3666.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3666"", ""latitude"": 50.2054, ""longitude"": 8.7106}",0101000020E6100000401361C3D36B2140984C158C4A1A4940,2026-03-28 16:36:58.685781,8.7106,50.2054
HE-4614,Johann-Hinrich-Wichern-Schule,Victor-Gollancz-Weg 4,,60433,Frankfurt am Main,https://jhws-rbfz-mitte-nord.de/,,Schule mit dem Förderschwerpunkt Lernen,,,+49 69 212-32753,+49 69 212-35134,,"{""name"": ""Johann-Hinrich-Wichern-Schule"", ""stra\u00dfe"": ""Victor-Gollancz-Weg 4"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60433"", ""fax"": ""+49 69 212-32753"", ""telefon"": ""+49 69 212-35134"", ""homepage"": ""https://jhws-rbfz-mitte-nord.de/"", ""schultyp"": ""Schule mit dem F\u00f6rderschwerpunkt Lernen"", ""id"": ""4614"", ""latitude"": 50.1581, ""longitude"": 8.6622}",0101000020E610000089D2DEE00B532140B1BFEC9E3C144940,2026-03-28 16:34:22.188139,8.6622,50.1581
HE-5013,Robert-Koch-Schule,Luciusstraße 2,,65929,Frankfurt am Main,http://robert-koch-schule-frankfurt.de,,Realschule,,,+49 69 212-45805,+49 69 212-45567,,"{""name"": ""Robert-Koch-Schule"", ""stra\u00dfe"": ""Luciusstra\u00dfe 2"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-45805"", ""telefon"": ""+49 69 212-45567"", ""homepage"": ""http://robert-koch-schule-frankfurt.de"", ""schultyp"": ""Realschule"", ""id"": ""5013"", ""latitude"": 50.0981, ""longitude"": 8.54268}",0101000020E6100000F6622827DA1521406ADE718A8E0C4940,2026-03-28 16:34:03.950362,8.54268,50.0981
HE-5003,Deutschherrenschule,Willemerstraße 24,,60594,Frankfurt am Main,https://mo5003.schule.hessen.de,,Realschule,,,+49 69 212-34563,+49 69 212-35335,,"{""name"": ""Deutschherrenschule"", ""stra\u00dfe"": ""Willemerstra\u00dfe 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60594"", ""fax"": ""+49 69 212-34563"", ""telefon"": ""+49 69 212-35335"", ""homepage"": ""https://mo5003.schule.hessen.de"", ""schultyp"": ""Realschule"", ""id"": ""5003"", ""latitude"": 50.1044, ""longitude"": 8.69442}",0101000020E61000006B60AB048B632140E8D9ACFA5C0D4940,2026-03-28 16:34:04.577755,8.69442,50.1044
HE-4325,Aktive Schule Frankfurt,Wacholderweg 5,,60433,Frankfurt am Main,http://www.aktive-schule-frankfurt.de,,Schulformübergreifende (integrierte) Gesamtschule,,,+49 69 54000985,+49 69 54000984,,"{""name"": ""Aktive Schule Frankfurt"", ""stra\u00dfe"": ""Wacholderweg 5"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60433"", ""fax"": ""+49 69 54000985"", ""telefon"": ""+49 69 54000984"", ""homepage"": ""http://www.aktive-schule-frankfurt.de"", ""schultyp"": ""Schulform\u00fcbergreifende (integrierte) Gesamtschule"", ""id"": ""4325"", ""latitude"": 50.1651, ""longitude"": 8.67902}",0101000020E6100000EBA86A82A85B2140E9482EFF21154940,2026-03-28 16:33:51.990126,8.67902,50.1651
HE-5213,Max-Beckmann-Schule,Sophienstraße 70,,60487,Frankfurt am Main,https://mo5213.schulportal.hessen.de,,Gymnasiale Oberstufenschule,,,+49 69 212-39724,+49 69 212-36964,,"{""name"": ""Max-Beckmann-Schule"", ""stra\u00dfe"": ""Sophienstra\u00dfe 70"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60487"", ""fax"": ""+49 69 212-39724"", ""telefon"": ""+49 69 212-36964"", ""homepage"": ""https://mo5213.schulportal.hessen.de"", ""schultyp"": ""Gymnasiale Oberstufenschule"", ""id"": ""5213"", ""latitude"": 50.121, ""longitude"": 8.65306}",0101000020E6100000CAA65CE15D4E2140736891ED7C0F4940,2026-03-28 16:39:17.54783,8.65306,50.121
HE-3131,Engelbert-Humperdinck-Schule,Wolfsgangstraße 106,,60322,Frankfurt am Main,http://www.ehs-frankfurt.de/,,Grundschule,,,+49 69 212-38214,+49 69 212-35137,,"{""name"": ""Engelbert-Humperdinck-Schule"", ""stra\u00dfe"": ""Wolfsgangstra\u00dfe 106"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60322"", ""fax"": ""+49 69 212-38214"", ""telefon"": ""+49 69 212-35137"", ""homepage"": ""http://www.ehs-frankfurt.de/"", ""schultyp"": ""Grundschule"", ""id"": ""3131"", ""latitude"": 50.1238, ""longitude"": 8.67077}",0101000020E61000009D465A2A6F572140569FABADD80F4940,2026-03-28 16:38:08.592579,8.67077,50.1238
HE-3154,Zentgrafenschule,Wilhelmshöher Straße 124,,60389,Frankfurt am Main,http://www.zentgrafenschule.de,,Grundschule,,,+49 69 212 45632,+49 69 212 74050,,"{""name"": ""Zentgrafenschule"", ""stra\u00dfe"": ""Wilhelmsh\u00f6her Stra\u00dfe 124"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60389"", ""fax"": ""+49 69 212 45632"", ""telefon"": ""+49 69 212 74050"", ""homepage"": ""http://www.zentgrafenschule.de"", ""schultyp"": ""Grundschule"", ""id"": ""3154"", ""latitude"": 50.143, ""longitude"": 8.72667}",0101000020E6100000F9F719170E742140FCA9F1D24D124940,2026-03-28 16:35:25.351042,8.72667,50.143
HE-3103,Niddaschule,Oeserstraße 2,,65934,Frankfurt am Main,https://mo3103.schule.hessen.de,,Grundschule,,,+49 69 212-45691,+49 69 212-45557,,"{""name"": ""Niddaschule"", ""stra\u00dfe"": ""Oeserstra\u00dfe 2"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65934"", ""fax"": ""+49 69 212-45691"", ""telefon"": ""+49 69 212-45557"", ""homepage"": ""https://mo3103.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3103"", ""latitude"": 50.1015, ""longitude"": 8.56608}",0101000020E6100000E0D6DD3CD5212140A245B6F3FD0C4940,2026-03-28 16:38:03.361437,8.56608,50.1015
HE-4782,Berthold-Simonsohn-Schule,Stresemannallee 13,,60596,Frankfurt am Main,https://mo4782.schule.hessen.de,,Sonstige Förderschule,,,+49 69 212-39093,+49 69 212-39407,,"{""name"": ""Berthold-Simonsohn-Schule"", ""stra\u00dfe"": ""Stresemannallee 13"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60596"", ""fax"": ""+49 69 212-39093"", ""telefon"": ""+49 69 212-39407"", ""homepage"": ""https://mo4782.schule.hessen.de"", ""schultyp"": ""Sonstige F\u00f6rderschule"", ""id"": ""4782"", ""latitude"": 50.0992, ""longitude"": 8.62572}",0101000020E6100000FFE7305F5E402140B1E1E995B20C4940,2026-03-28 16:33:06.548607,8.62572,50.0992
HE-5107,Helene-Lange-Schule,Breuerwiesenstraße 4,,65929,Frankfurt am Main,http://www.hela-frankfurt.de,,Gymnasium (Mittelstufe),,,+49 69 212-45766,+49 69 212-45503,,"{""name"": ""Helene-Lange-Schule"", ""stra\u00dfe"": ""Breuerwiesenstra\u00dfe 4"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-45766"", ""telefon"": ""+49 69 212-45503"", ""homepage"": ""http://www.hela-frankfurt.de"", ""schultyp"": ""Gymnasium (Mittelstufe)"", ""id"": ""5107"", ""latitude"": 50.1071, ""longitude"": 8.55401}",0101000020E61000005D50DF32A71B214068B3EA73B50D4940,2026-03-28 16:35:18.769804,8.55401,50.1071
HE-4387,Gymnasium Riedberg,Friedrich-Dessauer-Straße 2,,60438,Frankfurt am Main,https://mo4387.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-44755,+49 69 212-44001,,"{""name"": ""Gymnasium Riedberg"", ""stra\u00dfe"": ""Friedrich-Dessauer-Stra\u00dfe 2"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60438"", ""fax"": ""+49 69 212-44755"", ""telefon"": ""+49 69 212-44001"", ""homepage"": ""https://mo4387.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""4387"", ""latitude"": 50.177, ""longitude"": 8.63504}",0101000020E6100000BE4D7FF6234521402DB29DEFA7164940,2026-03-28 16:35:05.978679,8.63504,50.177
HE-5117,Anna-Schmidt-Schule,Gärtnerweg 29,,60322,Frankfurt am Main,http://www.anna-schmidt-schule.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 5962111,+49 69 955005-0,,"{""name"": ""Anna-Schmidt-Schule"", ""stra\u00dfe"": ""G\u00e4rtnerweg 29"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60322"", ""fax"": ""+49 69 5962111"", ""telefon"": ""+49 69 955005-0"", ""homepage"": ""http://www.anna-schmidt-schule.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5117"", ""latitude"": 50.1187, ""longitude"": 8.67493}",0101000020E6100000B62DCA6C905921408104C58F310F4940,2026-03-28 16:34:56.115164,8.67493,50.1187
HE-5218,Friedrich-Dessauer-Gymnasium,Michael-Stumpf-Straße 2,,65929,Frankfurt am Main,https://mo5218.schule.hessen.de,,Gymnasiale Oberstufenschule,,,+49 69 212-45793,+49 69 212-45607,,"{""name"": ""Friedrich-Dessauer-Gymnasium"", ""stra\u00dfe"": ""Michael-Stumpf-Stra\u00dfe 2"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-45793"", ""telefon"": ""+49 69 212-45607"", ""homepage"": ""https://mo5218.schule.hessen.de"", ""schultyp"": ""Gymnasiale Oberstufenschule"", ""id"": ""5218"", ""latitude"": 50.1047, ""longitude"": 8.54299}",0101000020E61000002E1C08C90216214013F241CF660D4940,2026-03-28 16:39:17.264608,8.54299,50.1047
HE-3112,Heinrich-Kromer-Schule,Niederurseler Landstraße 58-60,,60439,Frankfurt am Main,,,Grundschule,,,+49 69 212-32752,+49 69 212-34287,,"{""name"": ""Heinrich-Kromer-Schule"", ""stra\u00dfe"": ""Niederurseler Landstra\u00dfe 58-60"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60439"", ""fax"": ""+49 69 212-32752"", ""telefon"": ""+49 69 212-34287"", ""schultyp"": ""Grundschule"", ""id"": ""3112"", ""latitude"": 50.1657, ""longitude"": 8.62592}",0101000020E61000001CD31396784021403E7958A835154940,2026-03-28 16:37:10.8032,8.62592,50.1657
HE-4208,Martin-Buber-Schule,Großer Hasenpfad 42-48,,60598,Frankfurt am Main,http://www.martinbuberschule.de,,Grundschule,,,+49 69 212-45480,+49 69 212-45486,,"{""name"": ""Martin-Buber-Schule"", ""stra\u00dfe"": ""Gro\u00dfer Hasenpfad 42-48"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60598"", ""fax"": ""+49 69 212-45480"", ""telefon"": ""+49 69 212-45486"", ""homepage"": ""http://www.martinbuberschule.de"", ""schultyp"": ""Grundschule"", ""id"": ""4208"", ""latitude"": 50.0857, ""longitude"": 8.68108}",0101000020E61000005BEB8B84B65C214034A2B437F80A4940,2026-03-28 16:37:15.353413,8.68108,50.0857
HE-3174,Uhlandschule,Ostendstraße 35,,60314,Frankfurt am Main,http://uhland.frankfurt.schule.hessen.de,,Grundschule,,,+49 69 212-31652,+49 69 212-33530,,"{""name"": ""Uhlandschule"", ""stra\u00dfe"": ""Ostendstra\u00dfe 35"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60314"", ""fax"": ""+49 69 212-31652"", ""telefon"": ""+49 69 212-33530"", ""homepage"": ""http://uhland.frankfurt.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3174"", ""latitude"": 50.112, ""longitude"": 8.69845}",0101000020E61000004BC8073D9B65214075931804560E4940,2026-03-28 16:37:11.862689,8.69845,50.112
HE-3127,August-Gräser-Schule,Gerolsteiner Straße 2,,60529,Frankfurt am Main,https://mo3127.schule.hessen.de,,Grundschule,,,+49 69 212-38066,+49 69 212-36719,,"{""name"": ""August-Gr\u00e4ser-Schule"", ""stra\u00dfe"": ""Gerolsteiner Stra\u00dfe 2"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60529"", ""fax"": ""+49 69 212-38066"", ""telefon"": ""+49 69 212-36719"", ""homepage"": ""https://mo3127.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""3127"", ""latitude"": 50.0882, ""longitude"": 8.57697}",0101000020E6100000D68BA19C68272140ECC039234A0B4940,2026-03-28 16:39:04.649843,8.57697,50.0882
HE-5115,Musterschule,Oberweg 5-9,,60318,Frankfurt am Main,https://mo5115.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-40541,+49 69 212-35267,,"{""name"": ""Musterschule"", ""stra\u00dfe"": ""Oberweg 5-9"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60318"", ""fax"": ""+49 69 212-40541"", ""telefon"": ""+49 69 212-35267"", ""homepage"": ""https://mo5115.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5115"", ""latitude"": 50.1219, ""longitude"": 8.68522}",0101000020E61000005721E527D55E2140F2B0506B9A0F4940,2026-03-28 16:35:08.786346,8.68522,50.1219
HE-5102,Elisabethenschule,Vogtstraße 35-37,,60322,Frankfurt am Main,https://mo5102.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-31320,+49 69 212-35144,,"{""name"": ""Elisabethenschule"", ""stra\u00dfe"": ""Vogtstra\u00dfe 35-37"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60322"", ""fax"": ""+49 69 212-31320"", ""telefon"": ""+49 69 212-35144"", ""homepage"": ""https://mo5102.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5102"", ""latitude"": 50.1257, ""longitude"": 8.67553}",0101000020E61000000BEF7211DF592140B98D06F016104940,2026-03-28 16:34:44.328077,8.67553,50.1257
HE-4380,Grundschule Riedberg,Zur Kalbacher Höhe 15,,60438,Frankfurt am Main,http://riedbergschule.frankfurt.schule.hessen.de,,Grundschule,,,+49 69 212-73330,+49 69 212-73300,,"{""name"": ""Grundschule Riedberg"", ""stra\u00dfe"": ""Zur Kalbacher H\u00f6he 15"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60438"", ""fax"": ""+49 69 212-73330"", ""telefon"": ""+49 69 212-73300"", ""homepage"": ""http://riedbergschule.frankfurt.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""4380"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:35:33.983694,,
HE-4301,Astrid-Lindgren-Schule,Platenstraße 75,,60431,Frankfurt am Main,http://gs-platenstrasse.frankfurt.schule.hessen.de,,Grundschule,,,+49 69 212-45660,+49 69 212-45662,,"{""name"": ""Astrid-Lindgren-Schule"", ""stra\u00dfe"": ""Platenstra\u00dfe 75"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60431"", ""fax"": ""+49 69 212-45660"", ""telefon"": ""+49 69 212-45662"", ""homepage"": ""http://gs-platenstrasse.frankfurt.schule.hessen.de"", ""schultyp"": ""Grundschule"", ""id"": ""4301"", ""latitude"": 50.1378, ""longitude"": 8.6624}",0101000020E6100000A5BDC11726532140C4B12E6EA3114940,2026-03-28 16:36:13.42561,8.6624,50.1378
HE-6265,Ludwig-Erhard-Schule,Legienstraße 5,,65929,Frankfurt am Main,https://mo6265.schule.hessen.de,,Berufliche Schule,,,+49 69 212-43666,+49 69 212-43900,,"{""name"": ""Ludwig-Erhard-Schule"", ""stra\u00dfe"": ""Legienstra\u00dfe 5"", ""ort"": ""Frankfurt am Main"", ""plz"": ""65929"", ""fax"": ""+49 69 212-43666"", ""telefon"": ""+49 69 212-43900"", ""homepage"": ""https://mo6265.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6265"", ""latitude"": 50.111, ""longitude"": 8.5347}",0101000020E6100000A857CA32C411214091ED7C3F350E4940,2026-03-28 16:39:34.569898,8.5347,50.111
HE-6260,Franz-Böhm-Schule,Eichendorffstraße 67-69,,60320,Frankfurt am Main,https://mo6260.schule.hessen.de,,Berufliche Schule,,,+49 69 212-48170,+49 69 212-47800,,"{""name"": ""Franz-B\u00f6hm-Schule"", ""stra\u00dfe"": ""Eichendorffstra\u00dfe 67-69"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60320"", ""fax"": ""+49 69 212-48170"", ""telefon"": ""+49 69 212-47800"", ""homepage"": ""https://mo6260.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6260"", ""latitude"": 50.1208, ""longitude"": 8.66474}",0101000020E6100000A3AF20CD58542140ACADD85F760F4940,2026-03-28 16:39:43.639905,8.66474,50.1208
HE-6257,Heinrich-Kleyer-Schule,Kühhornshofweg 27,,60320,Frankfurt am Main,https://mo6257.schule.hessen.de,,Berufliche Schule,,,+49 69 212-30732,+49 69 212-35148,,"{""name"": ""Heinrich-Kleyer-Schule"", ""stra\u00dfe"": ""K\u00fchhornshofweg 27"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60320"", ""fax"": ""+49 69 212-30732"", ""telefon"": ""+49 69 212-35148"", ""homepage"": ""https://mo6257.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6257"", ""latitude"": 50.1363, ""longitude"": 8.68219}",0101000020E61000000551F701485D2140EF38454772114940,2026-03-28 16:39:43.746444,8.68219,50.1363
HE-6254,Gutenbergschule,Hamburger Allee 23,,60486,Frankfurt am Main,https://mo6254.schule.hessen.de,,Berufliche Schule,,,+49 69 212-39089,+49 69 212-33556,,"{""name"": ""Gutenbergschule"", ""stra\u00dfe"": ""Hamburger Allee 23"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60486"", ""fax"": ""+49 69 212-39089"", ""telefon"": ""+49 69 212-33556"", ""homepage"": ""https://mo6254.schule.hessen.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""6254""}",,2025-05-03 16:47:03.744712,,
HE-3128,Steffi-Jones-Schule,Harheimer Weg 16,,60437,Frankfurt am Main,,,Grundschule,,,+49 69 21238459,+49 69 21238564,,"{""name"": ""Steffi-Jones-Schule"", ""stra\u00dfe"": ""Harheimer Weg 16"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60437"", ""fax"": ""+49 69 21238459"", ""telefon"": ""+49 69 21238564"", ""schultyp"": ""Grundschule"", ""id"": ""3128"", ""latitude"": 50.1828, ""longitude"": 8.66858}",0101000020E6100000F584251E50562140BADA8AFD65174940,2026-03-28 16:38:11.435566,8.66858,50.1828
HE-9864,Begemann-Schule,Hansaallee 18,,60322,Frankfurt am Main,,,Berufliche Schule,,,+49 69 592689,+49 69 550689,,"{""name"": ""Begemann-Schule"", ""stra\u00dfe"": ""Hansaallee 18"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60322"", ""fax"": ""+49 69 592689"", ""telefon"": ""+49 69 550689"", ""schultyp"": ""Berufliche Schule"", ""id"": ""9864"", ""latitude"": 50.1245, ""longitude"": 8.67413}",0101000020E610000045813E91275921400E2DB29DEF0F4940,2026-03-28 16:39:50.577959,8.67413,50.1245
HE-9510,Hessische Lehrkräfteakademie,Stuttgarter Straße 18 - 24,,60329,Frankfurt am Main,,,Studienseminar Berufliche Schulen,,,+49 (69) 3 89 89 266,+49 (69) 3 89 89 337 ,,"{""name"": ""Hessische Lehrkr\u00e4fteakademie"", ""stra\u00dfe"": ""Stuttgarter Stra\u00dfe 18 - 24"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60329"", ""fax"": ""+49 (69) 3 89 89 266"", ""telefon"": ""+49 (69) 3 89 89 337 "", ""schultyp"": ""Studienseminar Berufliche Schulen"", ""id"": ""9510"", ""latitude"": null, ""longitude"": null}",,2026-03-28 16:32:37.28172,,
HE-5001,Geschwister-Scholl-Schule,Hadrianstraße 18,,60439,Frankfurt am Main,https://mo5001.schule.hessen.de,,Realschule,,,+49 69 212-40337,+49 69 212-38753,,"{""name"": ""Geschwister-Scholl-Schule"", ""stra\u00dfe"": ""Hadrianstra\u00dfe 18"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60439"", ""fax"": ""+49 69 212-40337"", ""telefon"": ""+49 69 212-38753"", ""homepage"": ""https://mo5001.schule.hessen.de"", ""schultyp"": ""Realschule"", ""id"": ""5001"", ""latitude"": 50.1526, ""longitude"": 8.6377}",0101000020E61000008351499D804621404FAF946588134940,2026-03-28 16:34:06.405104,8.6377,50.1526
HE-5101,Wöhlerschule,Mierendorffstraße 6,,60320,Frankfurt am Main,https://mo5101.schule.hessen.de,,Gymnasium (Mittel- und Oberstufe),,,+49 69 212-32057,+49 69 212-35333,,"{""name"": ""W\u00f6hlerschule"", ""stra\u00dfe"": ""Mierendorffstra\u00dfe 6"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60320"", ""fax"": ""+49 69 212-32057"", ""telefon"": ""+49 69 212-35333"", ""homepage"": ""https://mo5101.schule.hessen.de"", ""schultyp"": ""Gymnasium (Mittel- und Oberstufe)"", ""id"": ""5101"", ""latitude"": 50.1414, ""longitude"": 8.67419}",0101000020E61000009A94826E2F592140C3D32B6519124940,2026-03-28 16:34:44.421597,8.67419,50.1414
HE-9857,Mediacampus Frankfurt,Wilhelmshöher Straße 283,,60389,Frankfurt am Main,http://www.buchhaendlerschule.de,,Berufliche Schule,,,+49 69 947400-50,+49 69 947400-0,,"{""name"": ""Mediacampus Frankfurt"", ""stra\u00dfe"": ""Wilhelmsh\u00f6her Stra\u00dfe 283"", ""ort"": ""Frankfurt am Main"", ""plz"": ""60389"", ""fax"": ""+49 69 947400-50"", ""telefon"": ""+49 69 947400-0"", ""homepage"": ""http://www.buchhaendlerschule.de"", ""schultyp"": ""Berufliche Schule"", ""id"": ""9857"", ""latitude"": 50.149, ""longitude"": 8.74228}",0101000020E610000023F3C81F0C7C2140508D976E12134940,2026-03-28 16:39:56.882684,8.74228,50.149
