id,name,address,address2,zip,city,website,email,school_type,legal_status,provider,fax,phone,director,raw,location,update_timestamp,longitude,latitude
BW-UUID-a6608fb1-dd28-45ab-95b9-6a22a069b653,Private Berufliche Schulen Dr.Engel Stuttgart,Olgastr. 86,,70180,Stuttgart,,"",education,,,"","",,"{""uuid"": ""a6608fb1-dd28-45ab-95b9-6a22a069b653"", ""disch"": null, ""name"": ""Private Berufliche Schulen Dr.Engel Stuttgart"", ""address"": ""Olgastr. 86"", ""zip"": ""70180"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": """", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.769887, ""lon"": 9.180345}",0101000020E610000087FE092E565C2240CA4E3FA88B624840,,9.180345,48.769887
BW-04311315,Private Sonderberufsschule Michael-Bauer-Werkhof,Schulze-Delitzsch-Str. 50,,70565,Stuttgart,http://www.michael-bauer-werkhof.de,poststelle@04311315.schule.bwl.de,education,,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,+497119067447,+497119067439,,"{""uuid"": ""94248eab-ee86-4615-866f-8f3998bae42f"", ""disch"": ""04311315"", ""name"": ""Private Sonderberufsschule Michael-Bauer-Werkhof"", ""address"": ""Schulze-Delitzsch-Str. 50"", ""zip"": ""70565"", ""city"": ""Stuttgart"", ""email"": ""poststelle@04311315.schule.bwl.de"", ""phone"": ""+497119067439"", ""fax"": ""+497119067447"", ""website"": ""http://www.michael-bauer-werkhof.de"", ""school_type"": ""education"", ""lat"": 48.72033, ""lon"": 9.12783}",0101000020E610000036E50AEF72412240F12900C6335C4840,2026-04-04 16:30:49.295777,9.12783,48.72033
BW-04120716,Bismarckschule Werkrealschule Feuerbach,Wiener Str. 76,,70469,Stuttgart,http://www.bismarckschule-stuttgart.de,poststelle@04120716.schule.bwl.de,lowerSecondaryEduction,,Staatliches Schulamt Stuttgart,+4971121660822,+4971121660821,"Kaiser, Cornelia","{""uuid"": ""3b577647-62f4-48db-b706-eaa28e9c7927"", ""disch"": ""04120716"", ""name"": ""Bismarckschule Werkrealschule Feuerbach"", ""address"": ""Wiener Str. 76"", ""zip"": ""70469"", ""city"": ""Stuttgart"", ""email"": ""poststelle@04120716.schule.bwl.de"", ""phone"": ""+4971121660821"", ""fax"": ""+4971121660822"", ""website"": ""http://www.bismarckschule-stuttgart.de"", ""school_type"": ""lowerSecondaryEduction"", ""lat"": 48.81124, ""lon"": 9.15735}",0101000020E61000001B0DE02D90502240809A5AB6D6674840,2026-04-04 16:30:25.743306,9.15735,48.81124
BW-04314304,Private Berufsfachschule der Deutschen Angestellten-Akademie,Bismarckstr. 15/2,,73525,Schwäbisch Gmünd,,,"",,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,,,,"{""name"": ""Private Berufsfachschule der Deutschen Angestellten-Akademie"", ""id"": ""04314304"", ""Strasse"": ""Bismarckstr. 15/2"", ""PLZ"": ""73525"", ""Ort"": ""Schw\u00e4bisch Gm\u00fcnd"", ""Telefon"": null, ""Fax"": null, ""E-Mail"": null, ""Internet"": null, ""Schulamt"": ""Regierungspr\u00e4sidium Stuttgart Abteilung 7 Schule und Bildung"", ""Schulamt_Website"": ""www.rp.baden-wuerttemberg.de/servlet/PB/menu/1007480/index.html"", ""Kreis"": ""Ostalbkreis (LKR)"", ""Schulleitung"": null, ""Schultr\u00e4ger"": ""<kein Eintrag>"", ""Postfach"": null, ""PLZ_Postfach"": null, ""Schueler"": null, ""Klassen"": null, ""Lehrer"": null}",,2025-10-18 16:30:50.178733,,
BW-UUID-a7f28968-c0ec-42ee-bff0-775d5f2509e6,Karl-Döttinger-Schule -Scout,Hunklinge 113,,70191,Stuttgart,,"",education,,,"","",,"{""uuid"": ""a7f28968-c0ec-42ee-bff0-775d5f2509e6"", ""disch"": null, ""name"": ""Karl-D\u00f6ttinger-Schule -Scout"", ""address"": ""Hunklinge 113"", ""zip"": ""70191"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": """", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.8087, ""lon"": 9.18807}",0101000020E6100000AAB706B64A6022403A234A7B83674840,,9.18807,48.8087
BW-UUID-a866caf1-bffb-4799-bfaa-c84a7188e0f6,Gewerbliche Schule für Farbe und Gestaltung  Stuttgart,,,"","",,"",education,,,"","",,"{""uuid"": ""a866caf1-bffb-4799-bfaa-c84a7188e0f6"", ""disch"": null, ""name"": ""Gewerbliche Schule f\u00fcr Farbe und Gestaltung  Stuttgart"", ""address"": null, ""zip"": """", ""city"": """", ""email"": """", ""phone"": """", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.81205, ""lon"": 9.16994}",0101000020E610000082902C6002572240C05B2041F1674840,,9.16994,48.81205
BW-UUID-a8da6454-da93-4cbf-9f7e-cad677edf30a,Kolping Bildung Nordwürttemberg Stuttgart,Rosensteinstr. 30,,70191,Stuttgart,http://www.kolping-bildungswerk.de/bildungsangebote/,"",education,,,+4971125086690,+4971125086617,,"{""uuid"": ""a8da6454-da93-4cbf-9f7e-cad677edf30a"", ""disch"": null, ""name"": ""Kolping Bildung Nordw\u00fcrttemberg Stuttgart"", ""address"": ""Rosensteinstr. 30"", ""zip"": ""70191"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971125086617"", ""fax"": ""+4971125086690"", ""website"": ""http://www.kolping-bildungswerk.de/bildungsangebote/"", ""school_type"": ""education"", ""lat"": 48.8204256, ""lon"": 9.2140752}",0101000020E6100000F2C4BD439B6D22408D66C0B403694840,,9.2140752,48.8204256
BW-04314274,Private einjährige Sonderberufsfachschule Göppingen,Mörikestr. 16,,73033,Göppingen,,,"",,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,,,,"{""name"": ""Private einj\u00e4hrige Sonderberufsfachschule G\u00f6ppingen"", ""id"": ""04314274"", ""Strasse"": ""M\u00f6rikestr. 16"", ""PLZ"": ""73033"", ""Ort"": ""G\u00f6ppingen"", ""Telefon"": null, ""Fax"": null, ""E-Mail"": null, ""Internet"": null, ""Schulamt"": ""Regierungspr\u00e4sidium Stuttgart Abteilung 7 Schule und Bildung"", ""Schulamt_Website"": ""www.rp.baden-wuerttemberg.de/servlet/PB/menu/1007480/index.html"", ""Kreis"": ""G\u00f6ppingen (LKR)"", ""Schulleitung"": null, ""Schultr\u00e4ger"": ""<kein Eintrag>"", ""Postfach"": null, ""PLZ_Postfach"": null, ""Schueler"": null, ""Klassen"": null, ""Lehrer"": null}",,2025-10-18 16:32:05.871928,,
BW-UUID-ac632bf8-6550-4843-a21a-9dbce9f159e8,Wohlfahrtswerk Private Berufsfachschule für Sozialpflege,Silberburgstr. 93,,70176,Stuttgart,https://www.wohlfahrtswerk.de/bildungszentrum/,"",education,,,+4971161926849,+4971161926821,,"{""uuid"": ""ac632bf8-6550-4843-a21a-9dbce9f159e8"", ""disch"": null, ""name"": ""Wohlfahrtswerk Private Berufsfachschule f\u00fcr Sozialpflege"", ""address"": ""Silberburgstr. 93"", ""zip"": ""70176"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971161926821"", ""fax"": ""+4971161926849"", ""website"": ""https://www.wohlfahrtswerk.de/bildungszentrum/"", ""school_type"": ""education"", ""lat"": 48.77821, ""lon"": 9.16365}",0101000020E610000016FBCBEEC9532240C8B5A1629C634840,,9.16365,48.77821
BW-UUID-49ddccc3-323d-4da5-8025-ecf9436f6e41,Bildungszentrum Vinzenz von Paul Marienhospital Stuttgart Berufsfachschule für Pflege und Diätschule,Böheimstr. 37,,70199,Stuttgart,https://www.marienhospital-stuttgart.de/karriere/bildungszentrum/,"",education,,,+4971164892871,+4971164898726,,"{""uuid"": ""49ddccc3-323d-4da5-8025-ecf9436f6e41"", ""disch"": null, ""name"": ""Bildungszentrum Vinzenz von Paul Marienhospital Stuttgart Berufsfachschule f\u00fcr Pflege und Di\u00e4tschule"", ""address"": ""B\u00f6heimstr. 37"", ""zip"": ""70199"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971164898726"", ""fax"": ""+4971164892871"", ""website"": ""https://www.marienhospital-stuttgart.de/karriere/bildungszentrum/"", ""school_type"": ""education"", ""lat"": 48.76182, ""lon"": 9.16382}",0101000020E610000087DC0C37E053224028B8585183614840,,9.16382,48.76182
BW-04104826,Justinus-Kerner-Gymnasium,Rossäckerstr. 11,,74189,Weinsberg,http://www.jkg-weinsberg.de,poststelle@04104826.schule.bwl.de,upperSecondaryEducation,,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,+497134994120,+497134994100,"Kovacs, Jürgen","{""uuid"": ""d2cae372-6837-41f3-a530-b3014c0fd113"", ""disch"": ""04104826"", ""name"": ""Justinus-Kerner-Gymnasium"", ""address"": ""Ross\u00e4ckerstr. 11"", ""zip"": ""74189"", ""city"": ""Weinsberg"", ""email"": ""poststelle@04104826.schule.bwl.de"", ""phone"": ""+497134994100"", ""fax"": ""+497134994120"", ""website"": ""http://www.jkg-weinsberg.de"", ""school_type"": ""upperSecondaryEducation"", ""lat"": 49.14805, ""lon"": 9.28064}",0101000020E61000001DE6CB0BB08F22401E166A4DF3924840,2026-04-04 16:31:05.379146,9.28064,49.14805
BW-UUID-4b51578a-e7ee-4e6c-a53e-26e090938a83,Institut für Bildungsanalysen Baden-Württemberg (IBBW),Heilbronner Str. 172,,70191,Stuttgart,http://www.ibbw-bw.de,poststelle@ibbw.kv.bwl.de,administrationForEducation,,,+4971166425099,+4971166420,,"{""uuid"": ""4b51578a-e7ee-4e6c-a53e-26e090938a83"", ""disch"": null, ""name"": ""Institut f\u00fcr Bildungsanalysen Baden-W\u00fcrttemberg (IBBW)"", ""address"": ""Heilbronner Str. 172"", ""zip"": ""70191"", ""city"": ""Stuttgart"", ""email"": ""poststelle@ibbw.kv.bwl.de"", ""phone"": ""+4971166420"", ""fax"": ""+4971166425099"", ""website"": ""http://www.ibbw-bw.de"", ""school_type"": ""administrationForEducation"", ""lat"": 48.80186, ""lon"": 9.18379}",0101000020E6100000E7A90EB9195E22403BFC3559A3664840,,9.18379,48.80186
BW-04103822,Helfenstein-Gymnasium,Kaiser-Wilhelm-Str. 3,,73312,Geislingen an der Steige,http://www.hegy.de,poststelle@04103822.schule.bwl.de,upperSecondaryEducation,,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,+497331941608,+497331941675,"Keifert, Tanja","{""uuid"": ""e4f3ea6c-d002-47a1-8372-caecc3e59a41"", ""disch"": ""04103822"", ""name"": ""Helfenstein-Gymnasium"", ""address"": ""Kaiser-Wilhelm-Str. 3"", ""zip"": ""73312"", ""city"": ""Geislingen an der Steige"", ""email"": ""poststelle@04103822.schule.bwl.de"", ""phone"": ""+497331941675"", ""fax"": ""+497331941608"", ""website"": ""http://www.hegy.de"", ""school_type"": ""upperSecondaryEducation"", ""lat"": 48.62074, ""lon"": 9.83985}",0101000020E61000005917B7D100AE2340D6A88768744F4840,2026-04-04 16:31:09.670401,9.83985,48.62074
BW-04105454,Salzach-Gymnasium Maulbronn,Stuttgarter Str. 18,,75433,Maulbronn,http://www.sgmaulbronn.de,poststelle@04105454.schule.bwl.de,education,,Regierungspräsidium Karlsruhe Abteilung 7 Schule und Bildung,+497043920171,+497043908004,"Dieterle, Henriette","{""uuid"": ""a2324be6-b049-4eed-b2e6-630cbeda1dd2"", ""disch"": ""04105454"", ""name"": ""Salzach-Gymnasium Maulbronn"", ""address"": ""Stuttgarter Str. 18"", ""zip"": ""75433"", ""city"": ""Maulbronn"", ""email"": ""poststelle@04105454.schule.bwl.de"", ""phone"": ""+497043908004"", ""fax"": ""+497043920171"", ""website"": ""http://www.sgmaulbronn.de"", ""school_type"": ""education"", ""lat"": 48.99994, ""lon"": 8.81219}",0101000020E6100000C746205ED79F21402BFBAE08FE7F4840,2026-04-04 16:30:52.982263,8.81219,48.99994
BW-UUID-4c022782-eda3-4da5-84e4-afd14f5ba26f,Albert-Schweitzer-Schule Privates sonderpädagogisches Bildungs- und Beratungszentrum emotion.u.soziale Entwicklung,Rotweg 43,,70437,Stuttgart,,"",education,,,+497118606646,+497118700880,,"{""uuid"": ""4c022782-eda3-4da5-84e4-afd14f5ba26f"", ""disch"": null, ""name"": ""Albert-Schweitzer-Schule Privates sonderp\u00e4dagogisches Bildungs- und Beratungszentrum emotion.u.soziale Entwicklung"", ""address"": ""Rotweg 43"", ""zip"": ""70437"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+497118700880"", ""fax"": ""+497118606646"", ""website"": null, ""school_type"": ""education"", ""lat"": 48.83462, ""lon"": 9.18332}",0101000020E6100000CB67791EDC5D2240344B02D4D46A4840,,9.18332,48.83462
BW-UUID-b324f357-6168-42ed-a6c2-630520071622,Anglo-German Language Institut Ross GmbH,Friedrichstr. 35,,70174,Stuttgart,,"",education,,,"",+49711603858,,"{""uuid"": ""b324f357-6168-42ed-a6c2-630520071622"", ""disch"": null, ""name"": ""Anglo-German Language Institut Ross GmbH"", ""address"": ""Friedrichstr. 35"", ""zip"": ""70174"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+49711603858"", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.77967, ""lon"": 9.17711}",0101000020E6100000D1967329AE5A22400FD6FF39CC634840,,9.17711,48.77967
BW-UUID-b43c433b-dad4-459d-8cb2-66b7a388448a,Berufsfachschule für das Dolmetscherwesen GmbH,Katharinenstr. 18,,70182,Stuttgart,,"",education,,,"","",,"{""uuid"": ""b43c433b-dad4-459d-8cb2-66b7a388448a"", ""disch"": null, ""name"": ""Berufsfachschule f\u00fcr das Dolmetscherwesen GmbH"", ""address"": ""Katharinenstr. 18"", ""zip"": ""70182"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": """", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.7724, ""lon"": 9.1821}",0101000020E6100000053411363C5D224017B7D100DE624840,,9.1821,48.7724
BW-UUID-b50e4205-849d-4a6f-9591-ba4709d98125,Klinikum Stuttgart Akadiemie f. Gesundheitsberufe,Hegelstr. 4,,70174,Stuttgart,https://akademie.klinikum-stuttgart.de/,"",education,,,+4971127835890,+4971127835800,,"{""uuid"": ""b50e4205-849d-4a6f-9591-ba4709d98125"", ""disch"": null, ""name"": ""Klinikum Stuttgart Akadiemie f. Gesundheitsberufe"", ""address"": ""Hegelstr. 4"", ""zip"": ""70174"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971127835800"", ""fax"": ""+4971127835890"", ""website"": ""https://akademie.klinikum-stuttgart.de/"", ""school_type"": ""education"", ""lat"": 48.7828, ""lon"": 9.1687}",0101000020E61000009FABADD85F56224087A757CA32644840,,9.1687,48.7828
BW-UUID-ba16e645-ba7b-4456-9714-073568dfdb37,Diakonisches Institut für soziale Berufe Berufsfach- schule für Pflege Stuttgart,Nordbahnhofstr. 131,,70191,Stuttgart,https://www.diakonisches-institut.de/index.php/stuttgart/berufsfachschule-fuer-altenpflege-und-altenpflegehilfe-stuttgart,"",education,,,+49711997992590,+49711997992500,,"{""uuid"": ""ba16e645-ba7b-4456-9714-073568dfdb37"", ""disch"": null, ""name"": ""Diakonisches Institut f\u00fcr soziale Berufe Berufsfach- schule f\u00fcr Pflege Stuttgart"", ""address"": ""Nordbahnhofstr. 131"", ""zip"": ""70191"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+49711997992500"", ""fax"": ""+49711997992590"", ""website"": ""https://www.diakonisches-institut.de/index.php/stuttgart/berufsfachschule-fuer-altenpflege-und-altenpflegehilfe-stuttgart"", ""school_type"": ""education"", ""lat"": 48.8007, ""lon"": 9.18941}",0101000020E61000001B12F758FA6022401FF46C567D664840,,9.18941,48.8007
BW-UUID-4d51dc00-f798-4816-a99b-936b32fb2f90,Kaufmännische Schule 1 Stuttgart,Heusteigstr. 90,,70180,Stuttgart,,"",education,,,"","",,"{""uuid"": ""4d51dc00-f798-4816-a99b-936b32fb2f90"", ""disch"": null, ""name"": ""Kaufm\u00e4nnische Schule 1 Stuttgart"", ""address"": ""Heusteigstr. 90"", ""zip"": ""70180"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": """", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.76626, ""lon"": 9.17228}",0101000020E610000080828B1535582240D21DC4CE14624840,,9.17228,48.76626
BW-UUID-bbf49dd8-3e4a-4cb2-a76f-1faa9cf009c8,Institut Dr. Flad GmbH,Breitscheidstr. 127,,70176,Stuttgart,http://www.chf.de,"",education,,,+497116374618,+49711637460,,"{""uuid"": ""bbf49dd8-3e4a-4cb2-a76f-1faa9cf009c8"", ""disch"": null, ""name"": ""Institut Dr. Flad GmbH"", ""address"": ""Breitscheidstr. 127"", ""zip"": ""70176"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+49711637460"", ""fax"": ""+497116374618"", ""website"": ""http://www.chf.de"", ""school_type"": ""education"", ""lat"": 48.77593, ""lon"": 9.15671}",0101000020E61000008EE9094B3C5022401EFE9AAC51634840,,9.15671,48.77593
BW-UUID-4eb70e78-2d6a-4835-a737-fc9b4522da18,"Freie Duale Fachschule Konzept-e für Sozialpädagogik, Jugend- und Heimerziehung im STEP",Wankelstr. 5,,70563,Stuttgart,https://www.freiedualefachschule.de/startseite/fs-sozialpaedagogik/standort-stuttgart/,"",education,,,+4971165696090921,+49711656960921,,"{""uuid"": ""4eb70e78-2d6a-4835-a737-fc9b4522da18"", ""disch"": null, ""name"": ""Freie Duale Fachschule Konzept-e f\u00fcr Sozialp\u00e4dagogik, Jugend- und Heimerziehung im STEP"", ""address"": ""Wankelstr. 5"", ""zip"": ""70563"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+49711656960921"", ""fax"": ""+4971165696090921"", ""website"": ""https://www.freiedualefachschule.de/startseite/fs-sozialpaedagogik/standort-stuttgart/"", ""school_type"": ""education"", ""lat"": 48.7375874, ""lon"": 9.110605}",0101000020E6100000548CF337A138224089789043695E4840,,9.110605,48.7375874
BW-UUID-4f42b4e5-7526-4fcc-9469-07a717cf49d2,Klinikum Stuttgart Akadiemie f. Gesundheitsberufe,Hegelstr. 4,,70174,Stuttgart,https://akademie.klinikum-stuttgart.de/,"",education,,,+4971127835890,+4971127835800,,"{""uuid"": ""4f42b4e5-7526-4fcc-9469-07a717cf49d2"", ""disch"": null, ""name"": ""Klinikum Stuttgart Akadiemie f. Gesundheitsberufe"", ""address"": ""Hegelstr. 4"", ""zip"": ""70174"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971127835800"", ""fax"": ""+4971127835890"", ""website"": ""https://akademie.klinikum-stuttgart.de/"", ""school_type"": ""education"", ""lat"": 48.7828, ""lon"": 9.1687}",0101000020E61000009FABADD85F56224087A757CA32644840,,9.1687,48.7828
BW-UUID-b69d3767-43cf-4a1b-8d25-68237e9da6be,Irmgard-Bosch-Bildungszentrum am Robert-Bosch-Krankenhaus,Auerbachstr. 110,,70376,Stuttgart,,"",education,,,+4971181013777,+4971181013556,,"{""uuid"": ""b69d3767-43cf-4a1b-8d25-68237e9da6be"", ""disch"": null, ""name"": ""Irmgard-Bosch-Bildungszentrum am Robert-Bosch-Krankenhaus"", ""address"": ""Auerbachstr. 110"", ""zip"": ""70376"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971181013556"", ""fax"": ""+4971181013777"", ""website"": null, ""school_type"": ""education"", ""lat"": 48.81468, ""lon"": 9.18662}",0101000020E61000001D8F19A88C5F2240475A2A6F47684840,,9.18662,48.81468
BW-UUID-4f7bde23-9f85-49fd-9c03-3303bc62a19f,Junge Akademie Stuttgart,Kupferstr. 36,,70565,Stuttgart,,"",education,,,+4971122728470,+4971188257663,,"{""uuid"": ""4f7bde23-9f85-49fd-9c03-3303bc62a19f"", ""disch"": null, ""name"": ""Junge Akademie Stuttgart"", ""address"": ""Kupferstr. 36"", ""zip"": ""70565"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971188257663"", ""fax"": ""+4971122728470"", ""website"": null, ""school_type"": ""education"", ""lat"": 48.72737, ""lon"": 9.12141}",0101000020E610000091D09673293E2240B70BCD751A5D4840,,9.12141,48.72737
BW-04318504,Susanne-Finkbeiner-Schule,Hans-Rießer-Str. 7,,74076,Heilbronn,,poststelle@04318504.schule.bwl.de,education,,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,+497131770271,+497131770270,,"{""uuid"": ""a734a5a3-33f0-4889-9fe7-15beea2d9211"", ""disch"": ""04318504"", ""name"": ""Susanne-Finkbeiner-Schule"", ""address"": ""Hans-Rie\u00dfer-Str. 7"", ""zip"": ""74076"", ""city"": ""Heilbronn"", ""email"": ""poststelle@04318504.schule.bwl.de"", ""phone"": ""+497131770270"", ""fax"": ""+497131770271"", ""website"": null, ""school_type"": ""education"", ""lat"": 49.16437, ""lon"": 9.22263}",0101000020E61000008B37328FFC712240C5387F130A954840,2026-04-04 16:30:53.938981,9.22263,49.16437
BW-UUID-4fe13b02-21de-4063-acb1-c7d5c1ffedbf,Staatliches Schulamt Stuttgart,Bebelstr. 48,,70193,Stuttgart,https://s.schulamt-bw.de,poststelle@ssa-s.kv.bwl.de,administrationForEducation,,,+497116376251,+497116376200,,"{""uuid"": ""4fe13b02-21de-4063-acb1-c7d5c1ffedbf"", ""disch"": null, ""name"": ""Staatliches Schulamt Stuttgart"", ""address"": ""Bebelstr. 48"", ""zip"": ""70193"", ""city"": ""Stuttgart"", ""email"": ""poststelle@ssa-s.kv.bwl.de"", ""phone"": ""+497116376200"", ""fax"": ""+497116376251"", ""website"": ""https://s.schulamt-bw.de"", ""school_type"": ""administrationForEducation"", ""lat"": 48.77499, ""lon"": 9.15071}",0101000020E61000003E5C72DC294D2240105D50DF32634840,,9.15071,48.77499
BW-04103986,Theodor-Heuss-Gymnasium,Gymnasiumstr. 70,,74072,Heilbronn,https://thg-heilbronn.de/,poststelle@04103986.schule.bwl.de,upperSecondaryEducation,,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,+497131562416,+497131562451,"Beck, Martin","{""uuid"": ""1fc0f5bc-9c8f-4dda-a056-97a961ac3239"", ""disch"": ""04103986"", ""name"": ""Theodor-Heuss-Gymnasium"", ""address"": ""Gymnasiumstr. 70"", ""zip"": ""74072"", ""city"": ""Heilbronn"", ""email"": ""poststelle@04103986.schule.bwl.de"", ""phone"": ""+497131562451"", ""fax"": ""+497131562416"", ""website"": ""https://thg-heilbronn.de/"", ""school_type"": ""upperSecondaryEducation"", ""lat"": 49.14248, ""lon"": 9.22652}",0101000020E6100000A4C7EF6DFA732240C32ADEC83C924840,2026-04-04 16:30:19.021801,9.22652,49.14248
BW-UUID-fe04c976-665d-428c-8601-b2907f5b7849,Freie Waldorfschule am Kräherwald,Rudolf-Steiner-Weg 10,,70192,Stuttgart,http://www.fkws.de,"",education,,,+4971130530106,+4971130530530,,"{""uuid"": ""fe04c976-665d-428c-8601-b2907f5b7849"", ""disch"": null, ""name"": ""Freie Waldorfschule am Kr\u00e4herwald"", ""address"": ""Rudolf-Steiner-Weg 10"", ""zip"": ""70192"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971130530530"", ""fax"": ""+4971130530106"", ""website"": ""http://www.fkws.de"", ""school_type"": ""education"", ""lat"": 48.79078, ""lon"": 9.15313}",0101000020E6100000AE122C0E674E22405A2A6F4738654840,,9.15313,48.79078
BW-UUID-c38ca7c8-0354-4f5b-aa00-1ee43ecabd2b,Zentrum für Schulqualität und Lehrerbildung (ZSL) Regionalstelle Stuttgart,Karlsplatz 5,,71638,Ludwigsburg,,poststelle.spbs-lb@zsl-rs-s.kv.bwl.de,administrationForEducation,,,+4971411508420,+4971411508400,,"{""uuid"": ""c38ca7c8-0354-4f5b-aa00-1ee43ecabd2b"", ""disch"": null, ""name"": ""Zentrum f\u00fcr Schulqualit\u00e4t und Lehrerbildung (ZSL) Regionalstelle Stuttgart"", ""address"": ""Karlsplatz 5"", ""zip"": ""71638"", ""city"": ""Ludwigsburg"", ""email"": ""poststelle.spbs-lb@zsl-rs-s.kv.bwl.de"", ""phone"": ""+4971411508400"", ""fax"": ""+4971411508420"", ""website"": null, ""school_type"": ""administrationForEducation"", ""lat"": 48.89123, ""lon"": 9.19259}",0101000020E6100000C2120F289B622240679B1BD313724840,,9.19259,48.89123
BW-UUID-c4ada9d8-73af-4a62-bdb4-a2405cfccb41,Fachschule für Jugend und Heimerziehung der Kolping Education gGmbH,Olgastr. 86,,70180,Stuttgart,,"",education,,,"","",,"{""uuid"": ""c4ada9d8-73af-4a62-bdb4-a2405cfccb41"", ""disch"": null, ""name"": ""Fachschule f\u00fcr Jugend und Heimerziehung der Kolping Education gGmbH"", ""address"": ""Olgastr. 86"", ""zip"": ""70180"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": """", ""fax"": """", ""website"": null, ""school_type"": ""education"", ""lat"": 48.7697, ""lon"": 9.18026}",0101000020E6100000CE8DE9094B5C224098DD938785624840,,9.18026,48.7697
BW-04320304,Oberbergschule Priv. gewerbl. Sonderberufsfac berufsvorbereitend,Jägersteig 6-8,,73326,Deggingen,,,"",,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,,07334/701 0,,"{""name"": ""Oberbergschule Priv. gewerbl. Sonderberufsfac berufsvorbereitend"", ""id"": ""04320304"", ""Strasse"": ""J\u00e4gersteig 6-8"", ""PLZ"": ""73326"", ""Ort"": ""Deggingen"", ""Telefon"": ""07334/701 0"", ""Fax"": null, ""E-Mail"": null, ""Internet"": null, ""Schulamt"": ""Regierungspr\u00e4sidium Stuttgart Abteilung 7 Schule und Bildung"", ""Schulamt_Website"": ""www.rp.baden-wuerttemberg.de/servlet/PB/menu/1007480/index.html"", ""Kreis"": ""G\u00f6ppingen (LKR)"", ""Schulleitung"": null, ""Schultr\u00e4ger"": ""BruderhausDiak. Stiftung G.Werner u. Haus am Berg"", ""Postfach"": null, ""PLZ_Postfach"": null, ""Schueler"": 18, ""Klassen"": 2, ""Lehrer"": null}",,2025-10-18 16:32:28.786399,,
BW-UUID-51b52d65-3a7a-44e7-814f-ac198975ec63,Wohlfahrtswerk Private Berufsfachschule für Sozialpflege,Silberburgstr. 93,,70176,Stuttgart,https://www.wohlfahrtswerk.de/bildungszentrum/,"",education,,,+4971161926849,+4971161926821,,"{""uuid"": ""51b52d65-3a7a-44e7-814f-ac198975ec63"", ""disch"": null, ""name"": ""Wohlfahrtswerk Private Berufsfachschule f\u00fcr Sozialpflege"", ""address"": ""Silberburgstr. 93"", ""zip"": ""70176"", ""city"": ""Stuttgart"", ""email"": """", ""phone"": ""+4971161926821"", ""fax"": ""+4971161926849"", ""website"": ""https://www.wohlfahrtswerk.de/bildungszentrum/"", ""school_type"": ""education"", ""lat"": 48.77821, ""lon"": 9.16365}",0101000020E610000016FBCBEEC9532240C8B5A1629C634840,,9.16365,48.77821
BW-04316556,ProGenius Private Berufliche Schule Göppingen,Freihofstr. 76,,73033,Göppingen,,poststelle@04316556.schule.bwl.de,education,,Regierungspräsidium Stuttgart Abteilung 7 Schule und Bildung,+4971611565785,+4971611565784,,"{""uuid"": ""4afadf3c-8502-4b22-89d1-62739bbe01ce"", ""disch"": ""04316556"", ""name"": ""ProGenius Private Berufliche Schule G\u00f6ppingen"", ""address"": ""Freihofstr. 76"", ""zip"": ""73033"", ""city"": ""G\u00f6ppingen"", ""email"": ""poststelle@04316556.schule.bwl.de"", ""phone"": ""+4971611565784"", ""fax"": ""+4971611565785"", ""website"": null, ""school_type"": ""education"", ""lat"": 48.7077, ""lon"": 9.65558}",0101000020E6100000C8D2872EA84F23408AB0E1E9955A4840,2026-04-04 16:30:29.895583,9.65558,48.7077
